Pacote,Tempo_ms,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Temp_MPU(C),Temp_BMP(C),Pressao(hPa),Altitude(m),Temp_SHT(C),Umidade_SHT(%),Temp_DS18B20(C)
227,170425,-1.32,-0.80,10.96,-0.07,-0.07,-0.07,30.20,27.75,974.45,328.15,27.35,53.04,27.56
228,171164,-1.32,-0.79,10.95,-0.00,0.00,-0.03,30.21,27.75,974.45,328.15,27.33,53.05,27.50
229,171903,-1.32,-0.80,10.95,-0.00,0.00,-0.03,30.23,27.75,974.45,328.17,27.36,53.07,27.50
230,172642,-1.33,-0.79,10.98,-0.00,0.00,-0.03,30.22,27.75,974.45,328.17,27.35,53.07,27.50
231,173430,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,27.75,974.45,328.19,27.36,53.02,27.50
232,174169,-1.35,-0.81,10.94,-0.00,0.00,-0.03,30.22,27.75,974.44,328.21,27.36,53.04,27.56
233,174908,-1.34,-0.79,10.96,-0.00,-0.00,-0.03,30.22,27.75,974.44,328.22,27.35,53.03,27.56
234,175647,-1.33,-0.81,10.98,-0.00,-0.00,-0.03,30.23,27.75,974.44,328.21,27.36,53.06,27.50
235,176386,-1.34,-0.81,10.93,-0.00,-0.00,-0.03,30.23,27.75,974.44,328.22,27.36,53.05,27.50
236,177125,-1.33,-0.79,10.95,-0.00,0.00,-0.03,30.21,27.75,974.44,328.24,27.36,53.02,27.50
237,177864,-1.32,-0.80,10.95,-0.00,0.00,-0.03,30.22,27.75,974.44,328.23,27.36,53.04,27.50
238,178603,-1.32,-0.80,10.97,-0.00,0.00,-0.03,30.21,27.75,974.44,328.23,27.35,53.02,27.50
239,179342,-1.33,-0.81,10.96,-0.00,0.00,-0.03,30.22,27.75,974.44,328.21,27.35,53.03,27.56
240,180081,-1.34,-0.80,10.96,-0.00,0.00,-0.03,30.22,27.75,974.44,328.21,27.36,53.03,27.56
241,180820,-1.35,-0.81,10.96,-0.00,0.00,-0.03,30.22,27.75,974.44,328.21,27.35,53.00,27.56
242,181559,-1.32,-0.80,10.99,-0.00,0.00,-0.03,30.24,27.75,974.45,328.20,27.35,53.07,27.50
243,182297,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,27.75,974.45,328.20,27.38,53.01,27.50
244,183036,-1.32,-0.81,10.94,-0.00,0.00,-0.03,30.25,27.75,974.44,328.23,27.36,53.02,27.56
245,183775,-1.34,-0.80,10.98,-0.00,0.00,-0.03,30.24,27.75,974.44,328.23,27.38,53.02,27.56
246,184514,-1.35,-0.79,10.99,-0.00,-0.00,-0.03,30.25,27.75,974.44,328.23,27.38,53.02,27.50
247,185253,-1.33,-0.80,10.97,-0.00,-0.00,-0.03,30.22,27.75,974.44,328.24,27.38,53.02,27.50
248,185992,-1.33,-0.79,10.96,-0.00,0.00,-0.03,30.23,27.75,974.44,328.26,27.36,53.03,27.50
249,186731,-1.32,-0.79,10.91,-0.01,0.00,-0.12,30.25,27.75,974.44,328.26,27.38,53.08,27.50
250,187469,-1.33,-0.79,10.95,-0.00,0.00,-0.03,30.26,27.75,974.44,328.21,27.39,53.04,27.56
251,188209,-1.35,-0.80,10.96,-0.00,0.00,-0.03,30.25,27.75,974.44,328.21,27.36,53.05,27.50
252,188997,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,27.75,974.45,328.19,27.36,53.02,27.50
253,189736,-1.35,-0.82,10.96,-0.00,-0.00,-0.03,30.26,27.75,974.45,328.20,27.38,53.01,27.50
254,190475,-1.32,-0.80,10.93,-0.00,-0.00,-0.03,30.25,27.75,974.44,328.22,27.38,53.05,27.50
255,191214,-1.33,-0.80,10.95,-0.00,-0.00,-0.03,30.26,27.76,974.45,328.18,27.39,53.06,27.56
256,191953,-1.33,-0.79,10.92,-0.00,-0.07,-0.07,30.26,27.76,974.45,328.15,27.39,53.01,27.50
257,192692,-1.34,-0.80,10.98,-0.00,0.00,-0.03,30.25,27.76,974.45,328.16,27.38,53.03,27.50
258,193431,-1.34,-0.80,10.92,-0.00,0.00,-0.03,30.26,27.76,974.45,328.16,27.38,53.03,27.50
259,194170,-1.34,-0.80,10.96,-0.00,0.00,-0.03,30.26,27.76,974.45,328.15,27.39,53.03,27.56
260,194960,-2.69,-1.61,21.89,-0.00,0.00,-0.03,30.26,27.76,974.45,328.18,27.39,53.04,27.50
261,195699,-1.34,-0.81,10.99,-0.00,0.00,-0.03,30.27,27.77,974.45,328.17,27.39,53.05,27.50
262,196438,-1.33,-0.79,10.95,-0.00,0.00,-0.03,30.27,27.77,974.45,328.17,27.39,53.03,27.50
263,197177,-1.35,-0.80,10.95,-0.00,0.00,-0.03,30.27,27.77,974.45,328.17,27.36,53.02,27.50
264,197916,-1.34,-0.80,10.95,-0.00,0.00,-0.03,30.27,27.77,974.45,328.20,27.38,53.03,27.50
265,198706,-2.64,-1.55,21.90,-0.00,0.00,-0.03,30.26,27.77,974.45,328.19,27.38,53.04,27.50
266,199445,-1.34,-0.80,10.93,-0.00,0.00,-0.03,30.27,27.77,974.45,328.21,27.36,53.00,27.50
267,200183,-1.35,-0.80,10.93,-0.00,0.00,-0.03,30.29,27.77,974.45,328.17,27.36,53.03,27.50
268,200922,-1.35,-0.79,10.94,-0.00,0.00,-0.03,30.27,27.77,974.45,328.20,27.38,53.03,27.50
269,201661,-1.33,-0.79,10.97,-0.00,-0.07,-0.07,30.27,27.78,974.45,328.20,27.36,53.02,27.50
270,202401,-1.34,-0.79,10.97,-0.00,-0.07,-0.07,30.28,27.78,974.45,328.20,27.36,53.00,27.50
271,203139,-1.32,-0.80,10.99,-0.00,0.00,-0.03,30.28,27.78,974.44,328.21,27.36,53.02,27.50
272,203879,-1.35,-0.80,10.95,-0.00,0.00,-0.03,30.29,27.78,974.45,328.19,27.36,52.99,27.50
273,204618,-1.34,-0.81,10.95,-0.00,0.00,-0.03,30.27,27.78,974.45,328.21,27.36,53.01,27.50
274,205357,-1.36,-0.80,10.95,-0.00,0.00,-0.03,30.28,27.78,974.45,328.17,27.38,53.01,27.50
275,206096,-1.33,-0.80,10.96,-0.00,0.00,-0.03,30.27,27.78,974.45,328.18,27.35,53.04,27.50
276,206835,-1.34,-0.80,10.96,-0.00,0.00,-0.03,30.27,27.78,974.45,328.20,27.38,53.00,27.50
277,207574,-1.33,-0.80,10.94,-0.00,0.00,-0.03,30.28,27.78,974.45,328.19,27.36,52.99,27.50
278,208313,-1.33,-0.80,10.96,-0.00,0.00,-0.03,30.30,27.79,974.45,328.17,27.38,53.00,27.50
279,209051,-1.35,-0.79,10.94,-0.00,0.00,-0.03,30.29,27.79,974.45,328.19,27.38,53.02,27.50
280,209791,-1.36,-0.80,10.96,-0.01,0.00,-0.11,30.27,27.79,974.45,328.15,27.38,53.00,27.50
281,210530,-1.33,-0.80,10.96,-0.00,0.00,-0.03,30.27,27.79,974.45,328.20,27.36,53.01,27.50
282,211269,-1.31,-0.79,10.94,-0.00,0.00,-0.03,30.29,27.79,974.45,328.18,27.38,53.02,27.50
283,212008,-1.36,-0.79,10.95,-0.00,0.00,-0.03,30.29,27.79,974.44,328.22,27.35,53.02,27.50
284,212747,-1.32,-0.81,10.98,-0.00,0.00,-0.03,30.29,27.79,974.44,328.21,27.36,53.06,27.56
285,213485,-1.32,-0.79,10.96,-0.00,0.00,-0.03,30.28,27.80,974.45,328.19,27.38,53.03,27.50
286,214225,-1.33,-0.81,10.95,-0.00,0.00,-0.03,30.29,27.80,974.44,328.21,27.38,52.99,27.50
287,214964,-1.34,-0.80,10.95,-0.00,0.00,-0.03,30.29,27.80,974.44,328.22,27.39,52.98,27.50
288,215703,-1.33,-0.79,10.95,-0.00,-0.07,-0.07,30.31,27.80,974.45,328.19,27.39,53.02,27.50
289,216492,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,27.80,974.45,328.20,27.42,53.03,27.50
290,217231,-1.34,-0.82,10.94,-0.00,0.00,-0.03,30.29,27.80,974.45,328.17,27.38,53.00,27.50
291,217970,-1.34,-0.78,10.95,-0.00,0.00,-0.03,30.29,27.80,974.45,328.18,27.39,53.05,27.50
292,218709,-1.33,-0.80,10.98,-0.00,0.00,-0.03,30.31,27.80,974.45,328.20,27.39,52.98,27.50
293,219497,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,27.80,974.45,328.18,27.41,53.02,27.50
294,220236,-1.34,-0.81,10.94,-0.00,0.00,-0.03,30.29,27.80,974.45,328.19,27.39,52.98,27.50
295,220975,-1.35,-0.82,10.96,-0.00,0.00,-0.03,30.31,27.81,974.45,328.16,27.41,53.02,27.50
296,221714,-1.34,-0.80,10.96,-0.00,0.00,-0.03,30.30,27.81,974.45,328.17,27.41,53.00,27.50
297,222453,-1.34,-0.80,10.95,-0.00,0.00,-0.03,30.30,27.81,974.45,328.17,27.39,53.00,27.50
298,223192,-1.34,-0.81,10.98,-0.07,-0.07,-0.07,24.48,27.81,974.45,328.20,27.41,52.99,27.50
299,223931,-1.32,-0.80,10.99,-0.00,0.00,-0.03,30.29,27.81,974.44,328.22,27.41,53.02,27.50
300,224670,-1.31,-0.80,10.98,-0.00,0.00,-0.03,30.29,27.81,974.45,328.18,27.42,53.00,27.50
301,225409,-1.33,-0.81,10.93,-0.00,0.00,-0.03,30.29,27.81,974.45,328.20,27.42,53.00,27.50
302,226148,-1.34,-0.79,10.94,-0.00,-0.07,-0.07,30.29,27.81,974.45,328.18,27.41,52.94,27.50
303,226937,-1.34,-0.79,10.97,-0.00,-0.27,-0.27,30.31,27.81,974.45,328.20,27.42,53.02,27.50
304,227676,-1.34,-0.80,10.95,-0.00,0.00,-0.11,30.32,27.81,974.44,328.21,27.41,53.00,27.50
305,228414,-1.34,-0.78,10.95,-0.00,0.00,-0.03,30.30,27.81,974.44,328.23,27.41,53.00,27.50
306,229154,-1.34,-0.80,10.97,-0.00,0.00,-0.03,30.31,27.81,974.44,328.23,27.41,53.00,27.56
307,229893,-1.33,-0.81,10.94,-0.01,0.00,-0.12,30.33,27.81,974.44,328.23,27.42,53.02,27.50
308,230632,-1.33,-0.81,10.97,-0.00,0.00,-0.03,30.30,27.81,974.45,328.21,27.41,53.00,27.50
309,231371,-1.32,-0.81,10.93,-0.00,0.00,-0.03,30.30,27.81,974.44,328.22,27.42,52.98,27.50
310,232110,-1.33,-0.79,10.99,-0.00,0.00,-0.03,30.31,27.81,974.44,328.23,27.39,53.00,27.56
311,232849,-1.34,-0.79,10.96,-0.00,0.00,-0.03,30.31,27.81,974.44,328.25,27.42,53.04,27.50
312,233588,-1.32,-0.81,10.95,-0.00,0.00,-0.03,30.31,27.81,974.44,328.25,27.38,53.02,27.50
313,234327,-1.31,-0.80,10.96,-0.00,-0.00,-0.03,30.31,27.81,974.44,328.26,27.42,53.01,27.56
314,235066,-1.33,-0.81,10.97,-0.00,0.00,-0.03,30.33,27.81,974.44,328.26,27.39,52.98,27.50
315,235805,-1.35,-0.79,10.94,-0.00,0.00,-0.03,30.31,27.82,974.44,328.23,27.43,53.00,27.50
316,236544,-1.33,-0.80,10.93,-0.00,0.00,-0.03,30.32,27.82,974.44,328.26,27.38,53.01,27.56
317,237283,-1.33,-0.80,10.98,-0.00,-0.07,-0.07,30.30,27.82,974.44,328.26,27.41,52.99,27.50
318,238022,-1.33,-0.79,10.94,-0.00,0.00,-0.03,30.33,27.82,974.44,328.26,27.43,52.99,27.50
319,238761,-1.34,-0.81,10.93,-0.00,0.00,-0.03,30.34,27.82,974.44,328.27,27.42,52.99,27.50
320,239500,-1.33,-0.80,10.95,-0.00,0.00,-0.03,30.33,27.82,974.44,328.26,27.45,52.98,27.50
321,240239,-1.32,-0.80,10.95,-0.00,-0.00,-0.03,30.34,27.82,974.44,328.27,27.41,52.99,27.50
322,240978,-1.34,-0.80,10.94,-0.00,0.00,-0.03,30.34,27.82,974.43,328.30,27.41,52.97,27.50
323,241717,-1.33,-0.80,10.96,-0.00,0.00,-0.03,30.34,27.82,974.43,328.29,27.42,52.99,27.50
324,242456,-1.34,-0.80,10.95,-0.00,0.00,-0.03,30.31,27.82,974.44,328.28,27.42,53.02,27.56
325,243195,-1.36,-1.23,-0.62,-0.07,-0.07,-0.07,35.77,27.82,974.43,328.29,27.41,53.03,27.56
326,243934,-1.35,-0.81,10.96,-0.00,-0.00,-0.03,30.33,27.82,974.43,328.29,27.39,52.98,27.56
327,244673,-1.33,-0.80,10.95,-0.00,-0.07,-0.07,30.34,27.82,974.43,328.31,27.42,53.00,27.50
328,245412,-1.35,-0.79,10.98,-0.00,0.00,-0.03,30.35,27.82,974.43,328.29,27.42,52.98,27.56
329,246151,-1.34,-0.80,10.98,-0.00,0.00,-0.03,30.36,27.82,974.43,328.29,27.42,52.98,27.56
330,246890,-1.33,-0.79,10.94,-0.00,0.00,-0.03,30.35,27.82,974.43,328.31,27.42,53.01,27.50
331,247629,-1.33,-0.80,10.95,-0.00,0.00,-0.03,30.33,27.82,974.43,328.32,27.42,53.01,27.56
332,248368,-1.35,-0.79,10.95,-0.00,-0.00,-0.03,30.34,27.82,974.43,328.32,27.43,52.98,27.50
333,249107,-1.31,-0.79,10.94,-0.07,-0.07,-0.07,30.19,27.82,974.43,328.34,27.42,53.00,27.50
334,249846,-1.34,-0.81,10.98,-0.00,0.00,-0.03,30.33,27.82,974.43,328.32,27.45,53.01,27.56
335,250585,-2.66,-1.60,21.91,-0.00,0.00,-0.03,30.35,27.82,974.43,328.34,27.41,53.02,27.50
336,251324,-1.33,-0.81,10.97,-0.00,0.00,-0.03,30.34,27.82,974.43,328.35,27.43,52.98,27.56
337,252063,-1.35,-0.81,10.95,-0.00,0.00,-0.00,30.34,27.82,974.43,328.32,27.43,52.98,27.56
338,252802,-1.35,-0.81,10.96,-0.00,-0.07,-0.14,30.35,27.82,974.43,328.32,27.43,53.00,27.56
339,253541,-1.33,-0.79,10.95,-0.00,0.00,-0.03,30.37,27.82,974.43,328.33,27.43,53.00,27.56
340,254280,-1.33,-0.79,10.96,-0.00,0.00,-0.03,30.34,27.82,974.43,328.33,27.43,53.00,27.56
341,255019,-1.34,-0.81,10.93,-0.00,0.00,-0.03,30.35,27.82,974.43,328.33,27.42,53.03,27.56
342,255758,-1.33,-0.82,10.95,-0.00,0.00,-0.03,30.37,27.82,974.43,328.33,27.42,53.02,27.56
343,256497,-1.33,-0.79,10.96,-0.00,0.00,-0.03,30.35,27.82,974.43,328.35,27.45,52.95,27.56
344,257236,-1.34,-0.80,10.97,-0.00,0.00,-0.03,30.35,27.82,974.43,328.35,27.43,53.01,27.56
345,258026,-2.70,-1.62,21.85,-0.00,0.00,-0.03,30.35,27.82,974.43,328.31,27.43,53.01,27.56
346,258765,-1.35,-0.79,10.93,-0.00,0.00,-0.03,30.38,27.82,974.43,328.31,27.45,53.00,27.56
347,259504,-1.35,-0.79,10.95,-0.00,0.00,-0.03,30.34,27.82,974.43,328.31,27.43,52.99,27.56
348,260243,-1.35,-0.79,10.94,-0.00,0.00,-0.03,30.35,27.82,974.43,328.33,27.46,52.98,27.56
349,260982,-1.32,-0.80,10.96,-0.00,-0.00,-0.03,30.35,27.82,974.43,328.31,27.46,53.01,27.56
350,261721,-1.34,-0.80,10.99,-0.00,0.00,-0.03,30.37,27.82,974.43,328.30,27.45,52.96,27.56
351,262459,-1.34,-0.80,10.96,-0.00,0.00,-0.03,30.35,27.82,974.43,328.30,27.45,52.99,27.56
352,263248,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,27.82,974.43,328.31,27.46,52.98,27.56
353,263987,-1.31,-0.79,10.96,-0.00,0.00,-0.03,30.36,27.83,974.44,328.26,27.46,52.99,27.56
354,264726,-1.33,-0.80,10.99,-0.00,0.00,-0.03,30.37,27.83,974.44,328.28,27.45,52.98,27.56
355,265465,-1.33,-0.79,10.97,-0.00,0.00,-0.00,30.37,27.83,974.43,328.31,27.45,53.00,27.56
356,266253,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,27.83,974.43,328.31,27.45,52.99,27.56
357,266992,-1.33,-0.81,10.95,-0.00,0.00,-0.03,30.38,27.83,974.43,328.31,27.46,52.98,27.56
358,267731,-1.32,-0.80,10.95,-0.00,0.00,-0.03,30.38,27.83,974.43,328.31,27.45,53.03,27.56
359,268470,-1.35,-0.80,10.94,-0.00,0.00,-0.03,30.37,27.83,974.44,328.27,27.46,52.99,27.56
360,269209,-1.33,-0.80,10.98,-0.00,0.00,-0.03,30.37,27.83,974.44,328.29,27.45,52.96,27.56
361,269948,-1.33,-0.80,10.97,-0.00,0.00,-0.03,30.39,27.83,974.44,328.29,27.47,52.99,27.56
362,270687,-1.32,-0.79,10.97,-0.00,0.00,-0.03,30.37,27.83,974.44,328.29,27.43,52.98,27.56
363,271426,-1.32,-0.80,10.93,-0.00,0.00,-0.03,30.39,27.83,974.43,328.30,27.46,52.99,27.56
364,272165,-1.34,-0.80,10.95,-0.00,-0.00,-0.03,30.38,27.83,974.44,328.27,27.46,52.98,27.56
365,272904,-1.34,-0.80,10.95,-0.00,0.00,-0.03,30.38,27.83,974.43,328.29,27.46,52.96,27.56
366,273643,-1.35,-0.81,10.92,-0.00,0.00,-0.03,30.39,27.83,974.43,328.32,27.49,53.03,27.56
367,274382,-1.37,-0.84,10.93,-0.00,-0.00,-0.03,30.38,27.83,974.43,328.32,27.46,52.92,27.56
368,275121,-1.37,-0.80,10.96,-0.00,0.00,-0.03,30.39,27.83,974.43,328.30,27.49,52.98,27.56
369,275860,-1.35,-0.82,10.93,-0.00,0.00,-0.03,30.40,27.83,974.43,328.30,27.50,52.95,27.56
370,276599,-1.31,-0.79,10.97,-0.00,0.00,-0.03,30.39,27.84,974.44,328.28,27.46,52.95,27.56
371,277338,-1.34,-0.81,10.93,-0.00,0.00,-0.03,30.38,27.84,974.43,328.31,27.47,52.97,27.62
372,278077,-1.32,-0.79,10.95,-0.00,0.00,-0.03,30.40,27.84,974.43,328.33,27.47,52.99,27.56
373,278816,-1.35,-0.78,10.94,-0.00,0.00,-0.03,30.40,27.84,974.43,328.31,27.50,52.96,27.56
374,279605,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,27.84,974.43,328.32,27.50,52.97,27.56
375,280344,-1.33,-0.79,10.95,-0.00,0.00,-0.07,30.39,27.84,974.43,328.34,27.49,52.96,27.56
376,281083,-1.32,-0.81,10.95,-0.00,0.00,-0.03,30.39,27.84,974.43,328.32,27.50,52.96,27.56
377,281821,-1.32,-0.79,10.96,-0.00,0.00,-0.03,30.40,27.84,974.43,328.33,27.50,53.00,27.56
378,282561,-1.34,-0.78,10.97,-0.00,-0.07,-0.07,30.42,27.84,974.43,328.33,27.49,52.95,27.56
379,283300,-2.69,-1.65,21.88,-0.00,0.00,-0.03,30.40,27.84,974.43,328.34,27.52,52.98,27.62
380,284039,-1.33,-0.79,10.96,-0.00,0.00,-0.03,30.40,27.85,974.43,328.34,27.50,52.95,27.62
381,284778,-1.31,-0.82,10.96,-0.00,0.00,-0.03,30.41,27.85,974.43,328.35,27.50,52.98,27.56
382,285516,-1.33,-0.80,10.98,-0.00,0.00,-0.03,30.40,27.85,974.43,328.31,27.47,52.99,27.62
383,286256,-1.36,-0.79,10.96,-0.00,-0.07,-0.07,30.43,27.85,974.43,328.33,27.50,52.96,27.56
384,286995,-1.34,-0.80,10.94,-0.00,0.00,-0.03,30.43,27.85,974.43,328.36,27.52,52.96,27.62
385,287734,-1.33,-0.78,10.96,0.00,0.00,-0.03,30.40,27.85,974.43,328.34,27.50,52.97,27.62
386,288473,-1.34,-0.82,10.93,-0.00,0.00,-0.03,30.43,27.85,974.43,328.35,27.52,52.98,27.62
387,289211,-1.36,-0.79,10.95,-0.00,0.00,-0.03,30.40,27.85,974.43,328.35,27.53,52.96,27.62
388,289951,-1.34,-0.79,10.94,-0.00,0.00,-0.03,30.42,27.85,974.43,328.36,27.53,52.98,27.56
389,290690,-1.34,-0.78,10.91,-0.00,-0.07,-0.07,30.43,27.85,974.43,328.36,27.52,52.95,27.56
390,291429,-1.30,-0.80,10.98,-0.00,0.00,-0.03,30.44,27.85,974.42,328.39,27.50,52.99,27.56
391,292168,-1.31,-0.79,10.96,-0.00,0.00,-0.03,30.43,27.85,974.42,328.40,27.53,52.95,27.62
392,292907,-1.32,-0.81,10.96,-0.00,0.00,-0.03,30.43,27.86,974.42,328.40,27.50,52.94,27.62
393,293646,-1.32,-0.80,10.96,-0.00,0.00,-0.03,30.45,27.86,974.42,328.41,27.53,53.00,27.62
394,294385,-1.34,-0.82,10.97,-0.00,0.00,-0.03,30.42,27.86,974.42,328.41,27.53,52.94,27.62
395,295124,-1.33,-0.80,10.93,-0.00,0.00,-0.03,30.42,27.86,974.42,328.39,27.52,53.00,27.62
396,295914,-2.68,-1.60,21.90,-0.00,0.00,-0.03,30.43,27.86,974.42,328.39,27.52,53.00,27.62
397,296653,-1.34,-0.80,10.96,-0.00,0.00,-0.03,30.42,27.86,974.42,328.41,27.53,52.96,27.62
398,297392,-1.33,-0.80,10.95,-0.00,0.00,-0.03,30.42,27.86,974.42,328.41,27.50,52.98,27.56
399,298131,-1.33,-0.81,10.95,-0.00,0.00,-0.03,30.43,27.86,974.42,328.41,27.54,52.97,27.56
400,298870,-1.35,-0.80,10.95,-0.00,-0.00,-0.03,30.43,27.86,974.42,328.42,27.47,52.91,27.62
401,299608,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,27.86,974.42,328.42,27.52,52.99,27.62
402,300396,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,27.86,974.43,328.36,27.52,52.94,27.62
403,301135,-1.34,-0.80,10.96,-0.00,0.00,-0.03,30.41,27.86,974.43,328.35,27.50,52.94,27.62
404,301925,-2.66,-1.61,21.92,-0.00,0.00,-0.00,30.43,27.86,974.43,328.35,27.50,52.98,27.62
405,302664,-1.34,-0.80,10.96,-0.00,0.00,-0.03,30.43,27.86,974.43,328.33,27.53,52.98,27.62
406,303403,-1.33,-0.81,10.94,-0.00,0.00,-0.03,30.43,27.86,974.43,328.33,27.53,52.94,27.62
407,304142,-1.35,-0.80,10.96,-0.00,0.00,-0.03,30.43,27.86,974.43,328.32,27.52,52.97,27.62
408,304881,-1.33,-0.80,10.96,-0.00,0.00,-0.03,30.42,27.86,974.43,328.32,27.53,52.98,27.62
409,305620,-1.33,-0.81,10.94,-0.00,0.00,-0.03,30.40,27.86,974.43,328.32,27.50,52.94,27.62
410,306359,-1.34,-0.80,10.96,-0.00,0.00,-0.03,30.42,27.86,974.44,328.29,27.52,52.98,27.62
411,307098,-1.32,-0.86,10.94,-0.00,-0.00,-0.03,30.42,27.86,974.44,328.27,27.52,52.96,27.62
412,307837,-1.32,-0.82,10.99,-0.00,0.00,-0.03,30.43,27.86,974.44,328.25,27.53,52.96,27.62
413,308576,-1.34,-0.80,10.93,-0.00,0.00,-0.03,30.42,27.86,974.44,328.25,27.53,52.99,27.62
414,309315,-1.33,-0.77,10.97,-0.00,0.00,-0.03,30.42,27.86,974.44,328.27,27.54,52.95,27.62
415,310054,-1.34,-0.79,10.94,-0.00,0.00,-0.03,30.42,27.87,974.44,328.23,27.52,52.96,27.62
416,310793,-1.31,-0.80,10.97,-0.00,0.00,-0.03,30.42,27.87,974.44,328.23,27.52,52.96,27.62
417,311532,-1.33,-0.76,10.96,-0.00,0.00,-0.03,30.42,27.87,974.44,328.25,27.56,52.96,27.62
418,312271,-1.32,-0.77,10.96,-0.00,0.00,-0.03,30.43,27.87,974.44,328.25,27.54,52.94,27.62
419,313010,-1.32,-0.78,10.97,-0.00,-0.00,-0.03,30.43,27.87,974.44,328.23,27.53,52.96,27.62
420,313799,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,27.87,974.44,328.23,27.54,52.94,27.62
421,314538,-1.33,-0.76,10.95,-0.00,0.00,-0.03,30.43,27.87,974.44,328.26,27.54,52.97,27.62
422,315277,-1.31,-0.81,10.98,-0.00,-0.00,-0.03,30.43,27.87,974.44,328.26,27.54,52.96,27.62
423,316016,-1.32,-0.77,10.94,-0.00,-0.00,-0.07,30.42,27.87,974.44,328.28,27.56,52.94,27.62
424,316755,-1.34,-0.80,10.95,-0.00,-0.07,-0.07,30.44,27.87,974.44,328.25,27.56,52.97,27.62
425,317494,-1.30,-0.80,10.95,-0.00,0.00,-0.03,30.44,27.87,974.44,328.27,27.54,52.96,27.62
426,318282,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,27.87,974.44,328.28,27.54,52.94,27.69
427,319021,-1.34,-0.80,10.96,-0.00,0.00,-0.03,30.42,27.87,974.44,328.26,27.54,52.95,27.62
428,319760,-1.31,-0.80,10.97,-0.00,0.00,-0.03,30.42,27.87,974.44,328.29,27.56,52.92,27.62
429,320499,-1.31,-0.81,10.94,-0.00,-0.07,-0.07,30.42,27.87,974.44,328.29,27.54,52.97,27.62
430,321238,-1.33,-0.81,10.98,-0.00,-0.00,-0.03,30.42,27.87,974.43,328.30,27.53,52.96,27.62
431,321977,-1.39,-0.74,10.94,-0.00,0.00,-0.03,30.42,27.87,974.43,328.32,27.54,52.96,27.62
432,322716,-1.27,-0.79,10.97,-0.00,0.00,-0.03,30.42,27.88,974.44,328.29,27.53,52.99,27.62
433,323455,-1.29,-0.80,10.98,-0.00,0.00,-0.03,30.42,27.88,974.43,328.30,27.54,52.97,27.62
434,324194,-1.30,-0.80,10.95,-0.00,0.00,-0.00,30.43,27.88,974.43,328.31,27.54,52.92,27.62
435,324933,-1.34,-0.79,10.98,-0.00,0.00,-0.03,30.42,27.88,974.43,328.33,27.53,52.94,27.62
436,325672,-1.31,-0.80,10.96,-0.00,0.00,-0.03,30.45,27.88,974.43,328.34,27.54,52.93,27.69
437,326411,-1.35,-0.80,10.94,-0.00,0.00,-0.03,30.43,27.88,974.43,328.36,27.56,52.95,27.62
438,327150,-1.33,-0.79,10.97,-0.00,0.00,-0.03,30.44,27.88,974.43,328.35,27.54,52.96,27.62
439,327889,-1.30,-0.79,10.96,-0.00,0.00,-0.03,30.42,27.88,974.43,328.37,27.53,52.95,27.62
440,328628,-1.34,-0.79,10.95,-0.00,0.00,-0.03,30.42,27.88,974.42,328.40,27.56,52.95,27.69
441,329418,-2.65,-1.65,21.91,-0.00,0.00,-0.03,30.42,27.88,974.42,328.41,27.54,52.96,27.69
442,330157,-1.31,-0.80,10.98,-0.00,0.00,-0.03,30.43,27.88,974.42,328.42,27.56,52.96,27.69
443,330896,-1.36,-0.82,10.97,-0.00,0.00,-0.03,30.43,27.88,974.42,328.44,27.56,52.97,27.62
444,331635,-1.35,-0.80,11.00,-0.00,-0.00,-0.03,30.44,27.88,974.42,328.45,27.56,52.96,27.62
445,332374,-1.31,-0.79,10.96,-0.00,0.00,-0.03,30.44,27.88,974.42,328.45,27.57,52.92,27.69
446,333113,-1.32,-0.79,10.96,-0.00,0.00,-0.03,30.44,27.88,974.41,328.48,27.56,52.93,27.69
447,333851,-1.32,-0.81,10.97,-0.00,0.00,-0.03,30.44,27.88,974.41,328.50,27.56,52.95,27.69
448,334591,-1.33,-0.78,10.97,-0.00,-0.00,-0.03,30.44,27.88,974.41,328.48,27.56,52.94,27.69
449,335330,-1.32,-0.80,10.96,-0.00,0.00,-0.03,30.44,27.88,974.41,328.49,27.57,52.99,27.69
450,336069,-1.33,-0.79,10.94,-0.00,0.00,-0.00,30.46,27.88,974.41,328.52,27.56,52.95,27.69
451,336808,-1.36,-0.79,10.94,-0.00,-0.07,-0.14,30.46,27.88,974.41,328.51,27.56,52.97,27.69
452,337547,-1.32,-0.78,10.97,-0.00,0.00,-0.03,30.44,27.88,974.41,328.53,27.59,52.95,27.69
453,338337,-2.68,-1.59,21.94,-0.00,0.00,-0.03,30.45,27.88,974.41,328.53,27.57,52.94,27.69
